,Unnamed: 0,title,subtitle,pdf,txt,more,fileName,year,date,President
810,810,30 WCPD 1301 - Acts Approved by the President,"Supplementary Materials. Friday, June 17, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-20/pdf/WCPD-1994-06-20-Pg1301-3.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-20/html/WCPD-1994-06-20-Pg1301-3.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-20-Pg1301-3&packageId=WCPD-1994-06-20&fromBrowse=true,WCPD-1994-06-20-Pg1301-3,1994,"Friday, June 17, 1994",Bill Clinton
811,811,30 WCPD 1303 - Nomination for Members of the National Council on the Humanities,"Appointments and Nominations. Friday, June 17, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1303.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1303.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1303&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1303,1994,"Friday, June 17, 1994",Bill Clinton
812,812,30 WCPD 1303 - Nomination for a Member of the Board of Directors of the National Railroad Passenger Corporation,"Appointments and Nominations. Friday, June 17, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1303-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1303-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1303-2&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1303-2,1994,"Friday, June 17, 1994",Bill Clinton
813,813,30 WCPD 1303 - The President's Radio Address,"Addresses and Remarks. Saturday, June 18, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1303-3.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1303-3.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1303-3&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1303-3,1994,"Saturday, June 18, 1994",Bill Clinton
814,814,30 WCPD 1305 - Interview With Katie Couric and Bryant Gumbel on ``Today'',"Interviews With the News Media. Monday, June 20, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1305.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1305.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1305&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1305,1994,"Monday, June 20, 1994",Bill Clinton
815,815,30 WCPD 1308 - Nomination for a United States Court of Appeals Judge,"Appointments and Nominations. Monday, June 20, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1308.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1308.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1308&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1308,1994,"Monday, June 20, 1994",Bill Clinton
816,816,30 WCPD 1308 - Remarks and an Exchange With Reporters Prior to Discussions With President Arpad Goncz of Hungary...,"Meetings With Foreign Leaders. Tuesday, June 21, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1308-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1308-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1308-2&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1308-2,1994,"Tuesday, June 21, 1994",Bill Clinton
817,817,30 WCPD 1309 - Remarks to the Business Roundtable,"Addresses and Remarks. Tuesday, June 21, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1309.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1309.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1309&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1309,1994,"Tuesday, June 21, 1994",Bill Clinton
818,818,"30 WCPD 1316 - Proclamation 6702--National Housing Week, 1994","Proclamations. Tuesday, June 21, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1316.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1316.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1316&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1316,1994,"Tuesday, June 21, 1994",Bill Clinton
819,819,30 WCPD 1317 - Message to the Congress on the Federal Republic of Yugoslavia (Serbia and Montenegro),"Communications to Congress. Tuesday, June 21, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1317.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1317.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1317&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1317,1994,"Tuesday, June 21, 1994",Bill Clinton
820,820,30 WCPD 1320 - Message to the Congress Transmitting the ``Work and Responsibility Act of 1994'',"Communications to Congress. Tuesday, June 21, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1320.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1320.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1320&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1320,1994,"Tuesday, June 21, 1994",Bill Clinton
821,821,30 WCPD 1321 - Nomination for United States District Court Judges,"Appointments and Nominations. Tuesday, June 21, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1321.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1321.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1321&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1321,1994,"Tuesday, June 21, 1994",Bill Clinton
822,822,30 WCPD 1321 - Executive Order 12922--Blocking Property of Certain Haitian Nationals,"Executive Orders. Tuesday, June 21, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1321-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1321-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1321-2&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1321-2,1994,"Tuesday, June 21, 1994",Bill Clinton
823,823,30 WCPD 1322 - Message to the Congress on Haiti,"Communications to Congress. Tuesday, June 21, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1322.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1322.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1322&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1322,1994,"Tuesday, June 21, 1994",Bill Clinton
824,824,30 WCPD 1323 - Proclamation 6703--50th Anniversary of the GI Bill of Rights,"Proclamations. Tuesday, June 21, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1323.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1323.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1323&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1323,1994,"Tuesday, June 21, 1994",Bill Clinton
825,825,30 WCPD 1324 - Remarks and an Exchange With Reporters Prior to Discussions With King Hussein of Jordan,"Meetings With Foreign Leaders. Wednesday, June 22, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1324.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1324.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1324&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1324,1994,"Wednesday, June 22, 1994",Bill Clinton
826,826,30 WCPD 1325 - Remarks Commemorating the 50th Anniversary of the GI Bill of Rights,"Addresses and Remarks. Wednesday, June 22, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1325.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1325.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1325&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1325,1994,"Wednesday, June 22, 1994",Bill Clinton
827,827,30 WCPD 1327 - Remarks on North Korea and an Exchange With Reporters,"Addresses and Remarks. Wednesday, June 22, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1327.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1327.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1327&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1327,1994,"Wednesday, June 22, 1994",Bill Clinton
828,828,30 WCPD 1329 - Statement on the White House Conference on Africa,"Statements by the President. Wednesday, June 22, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1329.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1329.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1329&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1329,1994,"Wednesday, June 22, 1994",Bill Clinton
829,829,30 WCPD 1329 - Nomination for a United States Court of Appeals Judge,"Appointments and Nominations. Wednesday, June 22, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1329-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1329-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1329-2&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1329-2,1994,"Wednesday, June 22, 1994",Bill Clinton
830,830,30 WCPD 1330 - Remarks at the Democratic National Committee Dinner,"Addresses and Remarks. Wednesday, June 22, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1330.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1330.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1330&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1330,1994,"Wednesday, June 22, 1994",Bill Clinton
831,831,30 WCPD 1334 - Remarks at the Democratic National Committee Saxophone Club Reception,"Addresses and Remarks. Wednesday, June 22, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1334.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1334.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1334&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1334,1994,"Wednesday, June 22, 1994",Bill Clinton
832,832,30 WCPD 1337 - Exchange With Reporters Prior to a Meeting With the Democratic Nominee for California Governor," Thursday, June 23, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1337.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1337.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1337&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1337,1994,"Thursday, June 23, 1994",Bill Clinton
833,833,30 WCPD 1337 - Message to the Senate on a Review of the Impact of the Chemical Weapons Convention,"Communications to Congress. Thursday, June 23, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1337-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1337-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1337-2&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1337-2,1994,"Thursday, June 23, 1994",Bill Clinton
834,834,30 WCPD 1338 - Statement on Congressional Action on Health Care Reform,"Statements by the President. Thursday, June 23, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1338.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1338.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1338&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1338,1994,"Thursday, June 23, 1994",Bill Clinton
835,835,30 WCPD 1338 - Statement on Assistance to California,"Statements by the President. Thursday, June 23, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1338-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1338-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1338-2&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1338-2,1994,"Thursday, June 23, 1994",Bill Clinton
836,836,30 WCPD 1338 - Statement on the White House Conference on Travel and Tourism,"Statements by the President. Thursday, June 23, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1338-3.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1338-3.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1338-3&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1338-3,1994,"Thursday, June 23, 1994",Bill Clinton
837,837,30 WCPD 1339 - Remarks at the Congressional Barbecue,"Addresses and Remarks. Thursday, June 23, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1339.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1339.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1339&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1339,1994,"Thursday, June 23, 1994",Bill Clinton
838,838,"30 WCPD 1339 - Interview With Kevin Horrigan and Charles Brennan of KMOX Radio in St. Louis, Missouri","Interviews With the News Media. Friday, June 24, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1339-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1339-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1339-2&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1339-2,1994,"Friday, June 24, 1994",Bill Clinton
839,839,30 WCPD 1344 - Exchange With Reporters in," Friday, June 24, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1344.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1344.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1344&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1344,1994,"Friday, June 24, 1994",Bill Clinton
840,840,30 WCPD 1344 - Remarks to Summer of Safety Program Participants in St. Louis,"Addresses and Remarks. Friday, June 24, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1344-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1344-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1344-2&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1344-2,1994,"Friday, June 24, 1994",Bill Clinton
841,841,30 WCPD 1347 - Digest of Other White House Announcements,"Supplementary Materials. Friday, June 24, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1347.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1347.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1347&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1347,1994,"Friday, June 24, 1994",Bill Clinton
842,842,30 WCPD 1348 - Nominations Submitted to the Senate,"Supplementary Materials. Friday, June 24, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1348.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1348.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1348&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1348,1994,"Friday, June 24, 1994",Bill Clinton
843,843,30 WCPD 1350 - Checklist of White House Press Releases,"Supplementary Materials. Friday, June 24, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1350.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1350.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1350&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1350,1994,"Friday, June 24, 1994",Bill Clinton
844,844,30 WCPD 1350 - Acts Approved by the President,"Supplementary Materials. Friday, June 24, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/pdf/WCPD-1994-06-27-Pg1350-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-06-27/html/WCPD-1994-06-27-Pg1350-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-06-27-Pg1350-2&packageId=WCPD-1994-06-27&fromBrowse=true,WCPD-1994-06-27-Pg1350-2,1994,"Friday, June 24, 1994",Bill Clinton
845,845,30 WCPD 1351 - Statement on the Death of Airmen at Fairchild Air Force Base,"Statements by the President. Friday, June 24, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-07-04/pdf/WCPD-1994-07-04-Pg1351.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-07-04/html/WCPD-1994-07-04-Pg1351.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-07-04-Pg1351&packageId=WCPD-1994-07-04&fromBrowse=true,WCPD-1994-07-04-Pg1351,1994,"Friday, June 24, 1994",Bill Clinton
846,846,"30 WCPD 1351 - Remarks at a Fundraiser for Representative Richard Gephardt in St. Louis, Missouri","Addresses and Remarks. Friday, June 24, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-07-04/pdf/WCPD-1994-07-04-Pg1351-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-07-04/html/WCPD-1994-07-04-Pg1351-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-07-04-Pg1351-2&packageId=WCPD-1994-07-04&fromBrowse=true,WCPD-1994-07-04-Pg1351-2,1994,"Friday, June 24, 1994",Bill Clinton
847,847,30 WCPD 1357 - The President's Radio Address,"Addresses and Remarks. Saturday, June 25, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-07-04/pdf/WCPD-1994-07-04-Pg1357.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-07-04/html/WCPD-1994-07-04-Pg1357.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-07-04-Pg1357&packageId=WCPD-1994-07-04&fromBrowse=true,WCPD-1994-07-04-Pg1357,1994,"Saturday, June 25, 1994",Bill Clinton
848,848,30 WCPD 1359 - Address to the People of the Baltic Nations,"Addresses and Remarks. Monday, June 27, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-07-04/pdf/WCPD-1994-07-04-Pg1359.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-07-04/html/WCPD-1994-07-04-Pg1359.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-07-04-Pg1359&packageId=WCPD-1994-07-04&fromBrowse=true,WCPD-1994-07-04-Pg1359,1994,"Monday, June 27, 1994",Bill Clinton
849,849,"30 WCPD 1359 - Address to the People of Berlin, Germany","Addresses and Remarks. Monday, June 27, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-07-04/pdf/WCPD-1994-07-04-Pg1359-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-07-04/html/WCPD-1994-07-04-Pg1359-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-07-04-Pg1359-2&packageId=WCPD-1994-07-04&fromBrowse=true,WCPD-1994-07-04-Pg1359-2,1994,"Monday, June 27, 1994",Bill Clinton
850,850,30 WCPD 1360 - Remarks to Medical Educators,"Addresses and Remarks. Monday, June 27, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-07-04/pdf/WCPD-1994-07-04-Pg1360.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-07-04/html/WCPD-1994-07-04-Pg1360.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-07-04-Pg1360&packageId=WCPD-1994-07-04&fromBrowse=true,WCPD-1994-07-04-Pg1360,1994,"Monday, June 27, 1994",Bill Clinton
851,851,30 WCPD 1361 - Remarks Announcing Changes in the White House Staff and an Exchange With Reporters,"Addresses and Remarks. Monday, June 27, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-07-04/pdf/WCPD-1994-07-04-Pg1361.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-07-04/html/WCPD-1994-07-04-Pg1361.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-07-04-Pg1361&packageId=WCPD-1994-07-04&fromBrowse=true,WCPD-1994-07-04-Pg1361,1994,"Monday, June 27, 1994",Bill Clinton
852,852,30 WCPD 1363 - Remarks to the White House Conference on Africa,"Addresses and Remarks. Monday, June 27, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-07-04/pdf/WCPD-1994-07-04-Pg1363.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-07-04/html/WCPD-1994-07-04-Pg1363.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-07-04-Pg1363&packageId=WCPD-1994-07-04&fromBrowse=true,WCPD-1994-07-04-Pg1363,1994,"Monday, June 27, 1994",Bill Clinton
853,853,30 WCPD 1367 - Memorandum on Assistance to South Africa,"Communications to Federal Agencies. Monday, June 27, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-07-04/pdf/WCPD-1994-07-04-Pg1367.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-07-04/html/WCPD-1994-07-04-Pg1367.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-07-04-Pg1367&packageId=WCPD-1994-07-04&fromBrowse=true,WCPD-1994-07-04-Pg1367,1994,"Monday, June 27, 1994",Bill Clinton
854,854,"30 WCPD 1367 - Message on the Observance of Independence Day, 1994","Letters and Messages. Monday, June 27, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-07-04/pdf/WCPD-1994-07-04-Pg1367-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-07-04/html/WCPD-1994-07-04-Pg1367-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-07-04-Pg1367-2&packageId=WCPD-1994-07-04&fromBrowse=true,WCPD-1994-07-04-Pg1367-2,1994,"Monday, June 27, 1994",Bill Clinton
855,855,30 WCPD 1367 - Remarks at a Democratic National Committee Reception in New York City,"Addresses and Remarks. Monday, June 27, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-07-04/pdf/WCPD-1994-07-04-Pg1367-3.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-07-04/html/WCPD-1994-07-04-Pg1367-3.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F06&granuleId=WCPD-1994-07-04-Pg1367-3&packageId=WCPD-1994-07-04&fromBrowse=true,WCPD-1994-07-04-Pg1367-3,1994,"Monday, June 27, 1994",Bill Clinton
